roundId,price,startedAt,updatedAt,answeredInRound
18446744073709573337,540252941,1719220966,1719220966,18446744073709573337
18446744073709573336,543980000,1719219975,1719219975,18446744073709573336
18446744073709573335,547060612,1719219645,1719219645,18446744073709573335
18446744073709573334,543157594,1719219495,1719219495,18446744073709573334
18446744073709573333,545981438,1719219375,1719219375,18446744073709573333
18446744073709573332,549030000,1719219285,1719219285,18446744073709573332
18446744073709573331,551941004,1719218325,1719218325,18446744073709573331
18446744073709573330,547607540,1719218235,1719218235,18446744073709573330
18446744073709573329,544146075,1719217844,1719217844,18446744073709573329
18446744073709573328,540568583,1719217724,1719217724,18446744073709573328
18446744073709573327,537190000,1719216734,1719216734,18446744073709573327
18446744073709573326,540021020,1719215804,1719215804,18446744073709573326
18446744073709573325,542908503,1719215533,1719215533,18446744073709573325
18446744073709573324,545834046,1719215233,1719215233,18446744073709573324
18446744073709573323,543005350,1719214573,1719214573,18446744073709573323
18446744073709573322,540296034,1719214003,1719214003,18446744073709573322
18446744073709573321,543579611,1719211631,1719211631,18446744073709573321
18446744073709573320,546430062,1719209591,1719209591,18446744073709573320
18446744073709573319,543457405,1719207160,1719207160,18446744073709573319
18446744073709573318,546270620,1719206410,1719206410,18446744073709573318
18446744073709573317,549760000,1719206049,1719206049,18446744073709573317
18446744073709573316,552526765,1719204368,1719204368,18446744073709573316
18446744073709573315,549551101,1719203498,1719203498,18446744073709573315
18446744073709573314,552540614,1719201067,1719201067,18446744073709573314
18446744073709573313,555497490,1719199507,1719199507,18446744073709573313
18446744073709573312,559070000,1719197735,1719197735,18446744073709573312
18446744073709573311,562857999,1719196685,1719196685,18446744073709573311
18446744073709573310,565691527,1719194164,1719194164,18446744073709573310
18446744073709573309,568574325,1719192603,1719192603,18446744073709573309
18446744073709573308,564942359,1719192063,1719192063,18446744073709573308
18446744073709573307,567941310,1719191763,1719191763,18446744073709573307
18446744073709573306,570847768,1719190682,1719190682,18446744073709573306
18446744073709573305,574007780,1719189782,1719189782,18446744073709573305
18446744073709573304,570997640,1719188371,1719188371,18446744073709573304
18446744073709573303,567692743,1719185760,1719185760,18446744073709573303
18446744073709573302,570852600,1719185280,1719185280,18446744073709573302
18446744073709573301,573726834,1719180988,1719180988,18446744073709573301
18446744073709573300,576645531,1719180388,1719180388,18446744073709573300
18446744073709573299,579852940,1719178677,1719178677,18446744073709573299
18446744073709573298,576940000,1719177386,1719177386,18446744073709573298
18446744073709573297,579977178,1719174872,1719174872,18446744073709573297
18446744073709573296,583013816,1719174745,1719174745,18446744073709573296
18446744073709573295,586089471,1719174025,1719174025,18446744073709573295
18446744073709573294,589130000,1719172884,1719172884,18446744073709573294
18446744073709573293,592214810,1719172134,1719172134,18446744073709573293
18446744073709573292,588927368,1719170814,1719170814,18446744073709573292
18446744073709573291,592580000,1719170423,1719170423,18446744073709573291
18446744073709573290,589421860,1719167422,1719167422,18446744073709573290
18446744073709573289,592408752,1719161539,1719161539,18446744073709573289
18446744073709573288,595545670,1719159408,1719159408,18446744073709573288
18446744073709573287,592575050,1719158477,1719158477,18446744073709573287
18446744073709573286,595809880,1719156947,1719156947,18446744073709573286
18446744073709573285,591880298,1719156887,1719156887,18446744073709573285
18446744073709573284,594910000,1719155596,1719155596,18446744073709573284
18446744073709573283,598300753,1719155206,1719155206,18446744073709573283
18446744073709573282,594173025,1719155086,1719155086,18446744073709573282
18446744073709573281,597672056,1719154906,1719154906,18446744073709573281
18446744073709573280,601219298,1719154426,1719154426,18446744073709573280
18446744073709573279,604641497,1719152745,1719152745,18446744073709573279
18446744073709573278,601257088,1719152235,1719152235,18446744073709573278
18446744073709573277,604610000,1719144041,1719144041,18446744073709573277
18446744073709573276,608498126,1719137859,1719137859,18446744073709573276
18446744073709573275,612301745,1719137318,1719137318,18446744073709573275
18446744073709573274,616220025,1719135187,1719135187,18446744073709573274
18446744073709573273,619339968,1719132966,1719132966,18446744073709573273
18446744073709573272,622510480,1719129335,1719129335,18446744073709573272
18446744073709573271,619153080,1719129125,1719129125,18446744073709573271
18446744073709573270,613543938,1719125794,1719125794,18446744073709573270
18446744073709573269,610440000,1719124743,1719124743,18446744073709573269
18446744073709573268,613605328,1719121892,1719121892,18446744073709573268
18446744073709573267,610512924,1719121052,1719121052,18446744073709573267
18446744073709573266,613608100,1719118951,1719118951,18446744073709573266
18446744073709573265,610512924,1719117180,1719117180,18446744073709573265
18446744073709573264,607150954,1719116040,1719116040,18446744073709573264
18446744073709573263,603910000,1719114059,1719114059,18446744073709573263
18446744073709573262,606990000,1719112978,1719112978,18446744073709573262
18446744073709573261,603958320,1719109137,1719109137,18446744073709573261
18446744073709573260,607181890,1719107666,1719107666,18446744073709573260
18446744073709573259,604111773,1719107306,1719107306,18446744073709573259
18446744073709573258,601041440,1719105386,1719105386,18446744073709573258
18446744073709573257,604240000,1719103104,1719103104,18446744073709573257
18446744073709573256,607293924,1719102684,1719102684,18446744073709573256
18446744073709573255,601154340,1719099173,1719099173,18446744073709573255
18446744073709573254,604276838,1719096532,1719096532,18446744073709573254
18446744073709573253,607450000,1719092360,1719092360,18446744073709573253
18446744073709573252,610539770,1719089329,1719089329,18446744073709573252
18446744073709573251,607210000,1719080295,1719080295,18446744073709573251
18446744073709573250,610348866,1719079965,1719079965,18446744073709573250
18446744073709573249,607143910,1719079276,1719079276,18446744073709573249
18446744073709573248,610369171,1719076813,1719076813,18446744073709573248
18446744073709573247,614490000,1719073121,1719073121,18446744073709573247
18446744073709573246,617760000,1719072611,1719072611,18446744073709573246
18446744073709573245,621000000,1719071291,1719071291,18446744073709573245
18446744073709573244,624141143,1719070961,1719070961,18446744073709573244
18446744073709573243,620560000,1719067599,1719067599,18446744073709573243
18446744073709573242,623983215,1719063787,1719063787,18446744073709573242
18446744073709573241,627145301,1719063698,1719063698,18446744073709573241
18446744073709573240,623940589,1719062557,1719062557,18446744073709573240
18446744073709573239,620770000,1719062137,1719062137,18446744073709573239
18446744073709573238,624041274,1719062077,1719062077,18446744073709573238
18446744073709573237,619719608,1719061927,1719061927,18446744073709573237
18446744073709573236,614843670,1719060186,1719060186,18446744073709573236
18446744073709573235,617986320,1719056374,1719056374,18446744073709573235
18446744073709573234,614449564,1719055024,1719055024,18446744073709573234
18446744073709573233,618382643,1719053914,1719053914,18446744073709573233
18446744073709573232,614682800,1719052923,1719052923,18446744073709573232
18446744073709573231,611494916,1719048811,1719048811,18446744073709573231
18446744073709573230,608420000,1719047221,1719047221,18446744073709573230
18446744073709573229,611479073,1719046020,1719046020,18446744073709573229
18446744073709573228,608156012,1719044579,1719044579,18446744073709573228
18446744073709573227,611738861,1719043499,1719043499,18446744073709573227
18446744073709573226,615181391,1719037527,1719037527,18446744073709573226
18446744073709573225,618322593,1719037167,1719037167,18446744073709573225
18446744073709573224,615245150,1719035306,1719035306,18446744073709573224
18446744073709573223,612074847,1719034315,1719034315,18446744073709573223
18446744073709573222,608606829,1719033685,1719033685,18446744073709573222
18446744073709573221,605040000,1719029424,1719029424,18446744073709573221
18446744073709573220,608532498,1719028643,1719028643,18446744073709573220
18446744073709573219,605493324,1719027233,1719027233,18446744073709573219
18446744073709573218,608700870,1719025702,1719025702,18446744073709573218
18446744073709573217,604980160,1719024982,1719024982,18446744073709573217
18446744073709573216,601907175,1719020299,1719020299,18446744073709573216
18446744073709573215,605103354,1719020030,1719020030,18446744073709573215
18446744073709573214,601880000,1719018739,1719018739,18446744073709573214
18446744073709573213,598771632,1719018049,1719018049,18446744073709573213
18446744073709573212,595740000,1719016938,1719016938,18446744073709573212
18446744073709573211,599308590,1719016068,1719016068,18446744073709573211
18446744073709573210,603909465,1719015047,1719015047,18446744073709573210
18446744073709573209,608017282,1719013276,1719013276,18446744073709573209
18446744073709573208,604960658,1719012346,1719012346,18446744073709573208
18446744073709573207,608357396,1719011116,1719011116,18446744073709573207
18446744073709573206,605141045,1719008985,1719008985,18446744073709573206
18446744073709573205,602095030,1719008595,1719008595,18446744073709573205
18446744073709573204,598300241,1719007994,1719007994,18446744073709573204
18446744073709573203,595276216,1719007754,1719007754,18446744073709573203
18446744073709573202,598350948,1719007334,1719007334,18446744073709573202
18446744073709573201,594930914,1719006704,1719006704,18446744073709573201
18446744073709573200,591686239,1719005083,1719005083,18446744073709573200
18446744073709573199,594860000,1719004723,1719004723,18446744073709573199
18446744073709573198,598401864,1719003762,1719003762,18446744073709573198
18446744073709573197,594727813,1719003192,1719003192,18446744073709573197
18446744073709573196,598178950,1719003042,1719003042,18446744073709573196
18446744073709573195,595167370,1719001661,1719001661,18446744073709573195
18446744073709573194,591951850,1719000041,1719000041,18446744073709573194
18446744073709573193,588961870,1718998330,1718998330,18446744073709573193
18446744073709573192,585707965,1718997010,1718997010,18446744073709573192
18446744073709573191,588758990,1718996770,1718996770,18446744073709573191
18446744073709573190,585039872,1718996259,1718996259,18446744073709573190
18446744073709573189,582058182,1718994969,1718994969,18446744073709573189
18446744073709573188,578299646,1718994789,1718994789,18446744073709573188
18446744073709573187,575270264,1718994279,1718994279,18446744073709573187
18446744073709573186,579770000,1718993828,1718993828,18446744073709573186
18446744073709573185,576617930,1718992688,1718992688,18446744073709573185
18446744073709573184,579827205,1718991968,1718991968,18446744073709573184
18446744073709573183,576863494,1718991577,1718991577,18446744073709573183
18446744073709573182,580442651,1718991007,1718991007,18446744073709573182
18446744073709573181,583427041,1718990558,1718990558,18446744073709573181
18446744073709573180,587020000,1718990167,1718990167,18446744073709573180
18446744073709573179,590065701,1718990077,1718990077,18446744073709573179
18446744073709573178,593474130,1718989869,1718989869,18446744073709573178
18446744073709573177,590407952,1718989596,1718989596,18446744073709573177
18446744073709573176,587300000,1718988966,1718988966,18446744073709573176
18446744073709573175,590990000,1718988636,1718988636,18446744073709573175
18446744073709573174,587920887,1718986775,1718986775,18446744073709573174
18446744073709573173,584977116,1718985907,1718985907,18446744073709573173
18446744073709573172,581420000,1718984194,1718984194,18446744073709573172
18446744073709573171,586640000,1718984134,1718984134,18446744073709573171
18446744073709573170,589632270,1718983864,1718983864,18446744073709573170
18446744073709573169,585025344,1718983474,1718983474,18446744073709573169
18446744073709573168,581956443,1718983174,1718983174,18446744073709573168
18446744073709573167,585429967,1718982513,1718982513,18446744073709573167
18446744073709573166,581630989,1718980173,1718980173,18446744073709573166
18446744073709573165,584851800,1718979362,1718979362,18446744073709573165
18446744073709573164,579011801,1718979272,1718979272,18446744073709573164
18446744073709573163,576069110,1718977921,1718977921,18446744073709573163
18446744073709573162,580171613,1718976841,1718976841,18446744073709573162
18446744073709573161,574460000,1718976601,1718976601,18446744073709573161
18446744073709573160,577918322,1718976211,1718976211,18446744073709573160
18446744073709573159,581235001,1718975911,1718975911,18446744073709573159
18446744073709573158,577980597,1718974080,1718974080,18446744073709573158
18446744073709573157,581074510,1718972429,1718972429,18446744073709573157
18446744073709573156,585642841,1718971769,1718971769,18446744073709573156
18446744073709573155,588658174,1718971289,1718971289,18446744073709573155
18446744073709573154,591630000,1718970208,1718970208,18446744073709573154
18446744073709573153,594647064,1718969008,1718969008,18446744073709573153
18446744073709573152,591673622,1718964686,1718964686,18446744073709573152
18446744073709573151,595075872,1718964116,1718964116,18446744073709573151
18446744073709573150,592072586,1718963936,1718963936,18446744073709573150
18446744073709573149,595519170,1718963486,1718963486,18446744073709573149
18446744073709573148,592249902,1718962647,1718962647,18446744073709573148
18446744073709573147,589081152,1718962405,1718962405,18446744073709573147
18446744073709573146,592154715,1718962255,1718962255,18446744073709573146
18446744073709573145,589181064,1718962135,1718962135,18446744073709573145
18446744073709573144,584418166,1718961895,1718961895,18446744073709573144
18446744073709573143,581132601,1718961715,1718961715,18446744073709573143
18446744073709573142,584114306,1718961505,1718961505,18446744073709573142
18446744073709573141,580710663,1718961235,1718961235,18446744073709573141
18446744073709573140,577450260,1718960484,1718960484,18446744073709573140
18446744073709573139,574521719,1718960184,1718960184,18446744073709573139
18446744073709573138,577630710,1718960064,1718960064,18446744073709573138
18446744073709573137,581101160,1718959464,1718959464,18446744073709573137
18446744073709573136,578070312,1718959134,1718959134,18446744073709573136
18446744073709573135,581266375,1718958414,1718958414,18446744073709573135
18446744073709573134,584703954,1718958233,1718958233,18446744073709573134
18446744073709573133,581559690,1718957543,1718957543,18446744073709573133
18446744073709573132,578406880,1718957393,1718957393,18446744073709573132
18446744073709573131,575420000,1718957303,1718957303,18446744073709573131
18446744073709573130,579132750,1718956283,1718956283,18446744073709573130
18446744073709573129,583290000,1718956163,1718956163,18446744073709573129
18446744073709573128,586230000,1718956012,1718956012,18446744073709573128
18446744073709573127,590650000,1718955292,1718955292,18446744073709573127
18446744073709573126,595503630,1718954212,1718954212,18446744073709573126
18446744073709573125,592293421,1718953373,1718953373,18446744073709573125
18446744073709573124,595857610,1718953282,1718953282,18446744073709573124
18446744073709573123,591804215,1718953223,1718953223,18446744073709573123
18446744073709573122,588691775,1718950550,1718950550,18446744073709573122
18446744073709573121,585367905,1718946559,1718946559,18446744073709573121
18446744073709573120,588576764,1718946379,1718946379,18446744073709573120
18446744073709573119,592032108,1718946079,1718946079,18446744073709573119
18446744073709573118,588685571,1718945868,1718945868,18446744073709573118
18446744073709573117,585413060,1718943197,1718943197,18446744073709573117
18446744073709573116,582350000,1718942507,1718942507,18446744073709573116
18446744073709573115,585435820,1718941126,1718941126,18446744073709573115
18446744073709573114,582340000,1718940376,1718940376,18446744073709573114
18446744073709573113,585349722,1718938785,1718938785,18446744073709573113
18446744073709573112,588323231,1718937825,1718937825,18446744073709573112
18446744073709573111,584592759,1718937615,1718937615,18446744073709573111
18446744073709573110,587543990,1718936324,1718936324,18446744073709573110
18446744073709573109,591440000,1718935904,1718935904,18446744073709573109
18446744073709573108,594630000,1718935604,1718935604,18446744073709573108
18446744073709573107,598027185,1718935424,1718935424,18446744073709573107
18446744073709573106,595002731,1718935364,1718935364,18446744073709573106
18446744073709573105,591811406,1718933623,1718933623,18446744073709573105
18446744073709573104,588612724,1718933203,1718933203,18446744073709573104
18446744073709573103,585056342,1718932843,1718932843,18446744073709573103
18446744073709573102,580845800,1718932303,1718932303,18446744073709573102
18446744073709573101,584349179,1718931042,1718931042,18446744073709573101
18446744073709573100,587550413,1718930262,1718930262,18446744073709573100
18446744073709573099,584325452,1718929451,1718929451,18446744073709573099
18446744073709573098,580451520,1718929271,1718929271,18446744073709573098
18446744073709573097,583522010,1718928491,1718928491,18446744073709573097
18446744073709573096,587465840,1718926780,1718926780,18446744073709573096
18446744073709573095,584442159,1718925550,1718925550,18446744073709573095
18446744073709573094,587380000,1718924410,1718924410,18446744073709573094
18446744073709573093,584397762,1718921288,1718921288,18446744073709573093
18446744073709573092,587780000,1718918227,1718918227,18446744073709573092
18446744073709573091,591344804,1718916486,1718916486,18446744073709573091
18446744073709573090,588352212,1718915076,1718915076,18446744073709573090
18446744073709573089,591398354,1718913605,1718913605,18446744073709573089
18446744073709573088,587535133,1718911384,1718911384,18446744073709573088
18446744073709573087,591099550,1718908473,1718908473,18446744073709573087
18446744073709573086,594147292,1718907903,1718907903,18446744073709573086
18446744073709573085,590554770,1718907393,1718907393,18446744073709573085
18446744073709573084,587519353,1718907064,1718907064,18446744073709573084
18446744073709573083,590981459,1718907032,1718907032,18446744073709573083
18446744073709573082,587812791,1718906907,1718906907,18446744073709573082
18446744073709573081,584851045,1718906165,1718906165,18446744073709573081
18446744073709573080,581940000,1718904793,1718904793,18446744073709573080
18446744073709573079,588010035,1718901780,1718901780,18446744073709573079
18446744073709573078,584361400,1718901180,1718901180,18446744073709573078
18446744073709573077,581383462,1718900370,1718900370,18446744073709573077
18446744073709573076,584514861,1718899860,1718899860,18446744073709573076
18446744073709573075,581193985,1718899499,1718899499,18446744073709573075
18446744073709573074,584820000,1718899169,1718899169,18446744073709573074
18446744073709573073,588310267,1718898899,1718898899,18446744073709573073
18446744073709573072,591680000,1718898479,1718898479,18446744073709573072
18446744073709573071,594727042,1718898179,1718898179,18446744073709573071
18446744073709573070,591391658,1718897488,1718897488,18446744073709573070
18446744073709573069,587517865,1718896738,1718896738,18446744073709573069
18446744073709573068,590476912,1718896468,1718896468,18446744073709573068
18446744073709573067,586624667,1718896348,1718896348,18446744073709573067
18446744073709573066,583636107,1718895718,1718895718,18446744073709573066
18446744073709573065,580609550,1718894547,1718894547,18446744073709573065
18446744073709573064,577610000,1718894097,1718894097,18446744073709573064
18446744073709573063,580950107,1718893677,1718893677,18446744073709573063
18446744073709573062,577780360,1718893467,1718893467,18446744073709573062
18446744073709573061,574717450,1718893406,1718893406,18446744073709573061
18446744073709573060,577760000,1718893227,1718893227,18446744073709573060
18446744073709573059,581339190,1718893107,1718893107,18446744073709573059
18446744073709573058,577886103,1718892266,1718892266,18446744073709573058
18446744073709573057,581284845,1718892176,1718892176,18446744073709573057
18446744073709573056,584672236,1718891907,1718891907,18446744073709573056
18446744073709573055,587941213,1718890496,1718890496,18446744073709573055
18446744073709573054,590899580,1718889535,1718889535,18446744073709573054
18446744073709573053,594399595,1718889445,1718889445,18446744073709573053
18446744073709573052,597410587,1718889145,1718889145,18446744073709573052
18446744073709573051,594399469,1718888034,1718888034,18446744073709573051
18446744073709573050,597487809,1718887374,1718887374,18446744073709573050
18446744073709573049,600640000,1718886774,1718886774,18446744073709573049
18446744073709573048,603954170,1718886174,1718886174,18446744073709573048
18446744073709573047,607470000,1718885934,1718885934,18446744073709573047
18446744073709573046,610570000,1718885543,1718885543,18446744073709573046
18446744073709573045,613942036,1718885363,1718885363,18446744073709573045
18446744073709573044,610697534,1718885213,1718885213,18446744073709573044
18446744073709573043,606850000,1718884913,1718884913,18446744073709573043
18446744073709573042,609914204,1718884553,1718884553,18446744073709573042
18446744073709573041,609670000,1718884343,1718884343,18446744073709573041
18446744073709573040,613760000,1718883485,1718883485,18446744073709573040
18446744073709573039,617146866,1718882825,1718882825,18446744073709573039
18446744073709573038,613780000,1718882345,1718882345,18446744073709573038
18446744073709573037,617986564,1718881954,1718881954,18446744073709573037
18446744073709573036,618052680,1718881775,1718881775,18446744073709573036
18446744073709573035,614590000,1718881234,1718881234,18446744073709573035
18446744073709573034,611358683,1718880634,1718880634,18446744073709573034
18446744073709573033,606511870,1718879703,1718879703,18446744073709573033
18446744073709573032,602825130,1718878683,1718878683,18446744073709573032
18446744073709573031,599750385,1718877123,1718877123,18446744073709573031
18446744073709573030,596719409,1718875021,1718875021,18446744073709573030
18446744073709573029,592834059,1718873251,1718873251,18446744073709573029
18446744073709573028,589680000,1718872832,1718872832,18446744073709573028
18446744073709573027,592666870,1718872470,1718872470,18446744073709573027
18446744073709573026,588917184,1718872080,1718872080,18446744073709573026
18446744073709573025,585660000,1718871360,1718871360,18446744073709573025
18446744073709573024,588990000,1718871000,1718871000,18446744073709573024
18446744073709573023,591970154,1718870849,1718870849,18446744073709573023
18446744073709573022,588658701,1718870429,1718870429,18446744073709573022
18446744073709573021,585519326,1718869109,1718869109,18446744073709573021
18446744073709573020,582448845,1718868869,1718868869,18446744073709573020
18446744073709573019,585410000,1718868688,1718868688,18446744073709573019
18446744073709573018,582426131,1718867968,1718867968,18446744073709573018
18446744073709573017,579469155,1718867518,1718867518,18446744073709573017
18446744073709573016,576440000,1718867248,1718867248,18446744073709573016
18446744073709573015,579840736,1718867040,1718867040,18446744073709573015
18446744073709573014,575948258,1718866918,1718866918,18446744073709573014
18446744073709573013,573049330,1718866258,1718866258,18446744073709573013
18446744073709573012,577585110,1718866018,1718866018,18446744073709573012
18446744073709573011,581988880,1718865777,1718865777,18446744073709573011
18446744073709573010,585458631,1718865657,1718865657,18446744073709573010
18446744073709573009,588670000,1718865567,1718865567,18446744073709573009
18446744073709573008,591700919,1718865477,1718865477,18446744073709573008
18446744073709573007,595440000,1718865357,1718865357,18446744073709573007
18446744073709573006,598450536,1718865117,1718865117,18446744073709573006
18446744073709573005,595190340,1718864817,1718864817,18446744073709573005
18446744073709573004,598300700,1718864216,1718864216,18446744073709573004
18446744073709573003,601710000,1718864127,1718864127,18446744073709573003
18446744073709573002,606086214,1718863856,1718863856,18446744073709573002
18446744073709573001,602992317,1718863737,1718863737,18446744073709573001
18446744073709573000,599330000,1718863556,1718863556,18446744073709573000
18446744073709572999,602390540,1718862896,1718862896,18446744073709572999
18446744073709572998,598937397,1718862776,1718862776,18446744073709572998
18446744073709572997,595870000,1718860705,1718860705,18446744073709572997
18446744073709572996,599624911,1718859925,1718859925,18446744073709572996
18446744073709572995,596425517,1718859384,1718859384,18446744073709572995
18446744073709572994,592523639,1718858034,1718858034,18446744073709572994
18446744073709572993,589166378,1718857344,1718857344,18446744073709572993
18446744073709572992,585330000,1718856893,1718856893,18446744073709572992
18446744073709572991,588887264,1718856473,1718856473,18446744073709572991
18446744073709572990,585785170,1718855782,1718855782,18446744073709572990
18446744073709572989,588881979,1718855213,1718855213,18446744073709572989
18446744073709572988,585719830,1718855003,1718855003,18446744073709572988
18446744073709572987,582722181,1718851551,1718851551,18446744073709572987
18446744073709572986,585818340,1718850200,1718850200,18446744073709572986
18446744073709572985,582811523,1718849930,1718849930,18446744073709572985
18446744073709572984,579849199,1718849090,1718849090,18446744073709572984
18446744073709572983,582910000,1718848550,1718848550,18446744073709572983
18446744073709572982,586568841,1718848220,1718848220,18446744073709572982
18446744073709572981,589694629,1718847379,1718847379,18446744073709572981
18446744073709572980,593888471,1718847201,1718847201,18446744073709572980
18446744073709572979,590720000,1718846599,1718846599,18446744073709572979
18446744073709572978,587418452,1718846149,1718846149,18446744073709572978
18446744073709572977,584460273,1718846059,1718846059,18446744073709572977
18446744073709572976,581358256,1718845639,1718845639,18446744073709572976
18446744073709572975,584720000,1718844948,1718844948,18446744073709572975
18446744073709572974,581002435,1718844498,1718844498,18446744073709572974
18446744073709572973,584750000,1718843958,1718843958,18446744073709572973
18446744073709572972,581827130,1718843507,1718843507,18446744073709572972
18446744073709572971,578750000,1718842727,1718842727,18446744073709572971
18446744073709572970,582670000,1718842547,1718842547,18446744073709572970
18446744073709572969,586409515,1718842517,1718842517,18446744073709572969
18446744073709572968,582596340,1718842427,1718842427,18446744073709572968
18446744073709572967,578722315,1718841947,1718841947,18446744073709572967
18446744073709572966,582128586,1718841526,1718841526,18446744073709572966
18446744073709572965,578730000,1718839936,1718839936,18446744073709572965
18446744073709572964,582430000,1718837805,1718837805,18446744073709572964
18446744073709572963,585930000,1718836754,1718836754,18446744073709572963
18446744073709572962,589199770,1718835434,1718835434,18446744073709572962
18446744073709572961,586065480,1718832313,1718832313,18446744073709572961
18446744073709572960,589123051,1718831952,1718831952,18446744073709572960
18446744073709572959,592117879,1718831505,1718831505,18446744073709572959
18446744073709572958,588976104,1718831172,1718831172,18446744073709572958
18446744073709572957,585991861,1718830692,1718830692,18446744073709572957
18446744073709572956,582701814,1718829972,1718829972,18446744073709572956
18446744073709572955,586448101,1718829882,1718829882,18446744073709572955
18446744073709572954,583245520,1718829611,1718829611,18446744073709572954
18446744073709572953,586640000,1718829491,1718829491,18446744073709572953
18446744073709572952,589681737,1718829191,1718829191,18446744073709572952
18446744073709572951,586171304,1718829071,1718829071,18446744073709572951
18446744073709572950,582601251,1718826790,1718826790,18446744073709572950
18446744073709572949,579310060,1718826160,1718826160,18446744073709572949
18446744073709572948,582460000,1718824900,1718824900,18446744073709572948
18446744073709572947,586026841,1718824329,1718824329,18446744073709572947
18446744073709572946,582870000,1718823909,1718823909,18446744073709572946
18446744073709572945,585970892,1718823399,1718823399,18446744073709572945
18446744073709572944,589131940,1718822588,1718822588,18446744073709572944
18446744073709572943,585860840,1718821688,1718821688,18446744073709572943
18446744073709572942,589040000,1718821539,1718821539,18446744073709572942
18446744073709572941,592850020,1718821358,1718821358,18446744073709572941
18446744073709572940,589644870,1718820998,1718820998,18446744073709572940
18446744073709572939,586321350,1718819527,1718819527,18446744073709572939
18446744073709572938,582882590,1718819107,1718819107,18446744073709572938
18446744073709572937,579325106,1718818627,1718818627,18446744073709572937
18446744073709572936,582416864,1718818237,1718818237,18446744073709572936
18446744073709572935,585671820,1718817756,1718817756,18446744073709572935
18446744073709572934,582520000,1718817636,1718817636,18446744073709572934
18446744073709572933,579363563,1718816886,1718816886,18446744073709572933
18446744073709572932,574904943,1718816557,1718816557,18446744073709572932
18446744073709572931,571192970,1718816136,1718816136,18446744073709572931
18446744073709572930,574334205,1718815746,1718815746,18446744073709572930
18446744073709572929,577517125,1718815596,1718815596,18446744073709572929
18446744073709572928,574416430,1718814575,1718814575,18446744073709572928
18446744073709572927,571072908,1718814065,1718814065,18446744073709572927
18446744073709572926,568027215,1718813735,1718813735,18446744073709572926
18446744073709572925,565070000,1718813465,1718813465,18446744073709572925
18446744073709572924,568457769,1718813435,1718813435,18446744073709572924
18446744073709572923,571425584,1718812984,1718812984,18446744073709572923
18446744073709572922,568563470,1718812774,1718812774,18446744073709572922
18446744073709572921,565444423,1718811484,1718811484,18446744073709572921
18446744073709572920,568806189,1718810854,1718810854,18446744073709572920
18446744073709572919,571754040,1718809983,1718809983,18446744073709572919
18446744073709572918,568687010,1718809503,1718809503,18446744073709572918
18446744073709572917,565549199,1718808062,1718808062,18446744073709572917
18446744073709572916,562514309,1718807342,1718807342,18446744073709572916
18446744073709572915,565790000,1718806982,1718806982,18446744073709572915
18446744073709572914,571384246,1718806801,1718806801,18446744073709572914
18446744073709572913,575000540,1718806051,1718806051,18446744073709572913
18446744073709572912,578762610,1718805961,1718805961,18446744073709572912
18446744073709572911,574855394,1718805841,1718805841,18446744073709572911
18446744073709572910,579000000,1718805691,1718805691,18446744073709572910
18446744073709572909,582010000,1718804731,1718804731,18446744073709572909
18446744073709572908,579030000,1718802360,1718802360,18446744073709572908
18446744073709572907,582445197,1718801819,1718801819,18446744073709572907
18446744073709572906,579280000,1718799358,1718799358,18446744073709572906
18446744073709572905,582755406,1718799208,1718799208,18446744073709572905
18446744073709572904,585790000,1718799118,1718799118,18446744073709572904
18446744073709572903,589678880,1718798908,1718798908,18446744073709572903
18446744073709572902,586237507,1718798668,1718798668,18446744073709572902
18446744073709572901,583320558,1718798188,1718798188,18446744073709572901
18446744073709572900,580349719,1718797888,1718797888,18446744073709572900
18446744073709572899,576888312,1718797137,1718797137,18446744073709572899
18446744073709572898,579909900,1718796897,1718796897,18446744073709572898
18446744073709572897,583114133,1718796447,1718796447,18446744073709572897
18446744073709572896,580209323,1718796267,1718796267,18446744073709572896
18446744073709572895,583454846,1718795757,1718795757,18446744073709572895
18446744073709572894,579939233,1718795397,1718795397,18446744073709572894
18446744073709572893,583090000,1718794709,1718794709,18446744073709572893
18446744073709572892,580131501,1718794377,1718794377,18446744073709572892
18446744073709572891,575748361,1718793656,1718793656,18446744073709572891
18446744073709572890,571914457,1718793356,1718793356,18446744073709572890
18446744073709572889,568755700,1718793206,1718793206,18446744073709572889
18446744073709572888,565292518,1718791465,1718791465,18446744073709572888
18446744073709572887,562221718,1718790475,1718790475,18446744073709572887
18446744073709572886,559272733,1718789815,1718789815,18446744073709572886
18446744073709572885,562489887,1718789515,1718789515,18446744073709572885
18446744073709572884,559200000,1718789154,1718789154,18446744073709572884
18446744073709572883,562204186,1718788794,1718788794,18446744073709572883
18446744073709572882,565336005,1718788074,1718788074,18446744073709572882
18446744073709572881,561400000,1718787684,1718787684,18446744073709572881
18446744073709572880,558300187,1718787053,1718787053,18446744073709572880
18446744073709572879,562160000,1718786723,1718786723,18446744073709572879
18446744073709572878,558200000,1718786423,1718786423,18446744073709572878
18446744073709572877,561183016,1718786183,1718786183,18446744073709572877
18446744073709572876,558382280,1718785913,1718785913,18446744073709572876
18446744073709572875,561380792,1718785823,1718785823,18446744073709572875
18446744073709572874,564372697,1718785373,1718785373,18446744073709572874
18446744073709572873,568744425,1718785132,1718785132,18446744073709572873
